PERFORMANCE: {"timestamp":"2026-02-14 16:38:20","url":"\/as\/student\/SAPNA-KUMARI\/attendance","load_time":0.02683711051940918,"memory_usage":"808.75 KB","peak_memory":"2 MB","included_files":32,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-14 18:05:22","url":"\/as\/student\/SAPNA-KUMARI\/certificates","load_time":0.020396947860717773,"memory_usage":"1.15 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-14 18:07:04","url":"\/as\/student\/SAPNA-KUMARI\/certificates","load_time":0.06488800048828125,"memory_usage":"1.15 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-14 18:09:21","url":"\/as\/student\/SAPNA-KUMARI","load_time":0.0665280818939209,"memory_usage":"824.85 KB","peak_memory":"4 MB","included_files":33,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-14 18:09:34","url":"\/as\/student\/SAPNA-KUMARI","load_time":0.07293200492858887,"memory_usage":"1.16 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-14 18:10:53","url":"\/as\/student\/SAPNA-KUMARI","load_time":0.11808085441589355,"memory_usage":"1.16 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-14 18:11:04","url":"\/as\/student\/SAPNA-KUMARI","load_time":0.125626802444458,"memory_usage":"1.16 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-14 18:12:06","url":"\/as\/student\/SAPNA-KUMARI","load_time":0.020491838455200195,"memory_usage":"1.16 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-14 18:12:20","url":"\/as\/student\/SAPNA-KUMARI","load_time":0.02804398536682129,"memory_usage":"1.16 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-14 18:12:26","url":"\/as\/student\/SAPNA-KUMARI","load_time":0.018279075622558594,"memory_usage":"1.16 MB","peak_memory":"4 MB","included_files":40,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 08:31:59","url":"\/as\/login","load_time":0.11052608489990234,"memory_usage":"823.57 KB","peak_memory":"4 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 08:32:34","url":"\/as\/","load_time":1.0291218757629395,"memory_usage":"1.1 MB","peak_memory":"2 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 15:53:55","url":"\/as\/emp","load_time":1.1741411685943604,"memory_usage":"872.95 KB","peak_memory":"14 MB","included_files":35,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:14:25","url":"\/as\/","load_time":1.4649789333343506,"memory_usage":"1.04 MB","peak_memory":"10 MB","included_files":37,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:14:31","url":"\/as\/login","load_time":0.18460297584533691,"memory_usage":"823.57 KB","peak_memory":"8 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:15:01","url":"\/as\/login","load_time":0.018665075302124023,"memory_usage":"822.9 KB","peak_memory":"4 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:15:21","url":"\/as\/login","load_time":0.02186894416809082,"memory_usage":"822.9 KB","peak_memory":"4 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:16:22","url":"\/as\/","load_time":1.0368919372558594,"memory_usage":"1.1 MB","peak_memory":"8 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:16:25","url":"\/as\/student\/Krrishn-Kumar","load_time":0.5918090343475342,"memory_usage":"1.13 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:16:33","url":"\/as\/student\/Krrishn-Kumar","load_time":0.043263912200927734,"memory_usage":"1.13 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:18:55","url":"\/as\/","load_time":1.1013789176940918,"memory_usage":"1.1 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:21:04","url":"\/as\/","load_time":1.1573340892791748,"memory_usage":"1.1 MB","peak_memory":"2 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:21:05","url":"\/as\/student\/Krrishn-Kumar","load_time":0.02384185791015625,"memory_usage":"1.13 MB","peak_memory":"4 MB","included_files":39,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:21:09","url":"\/as\/","load_time":1.0408191680908203,"memory_usage":"1.1 MB","peak_memory":"2 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:21:23","url":"\/as\/","load_time":1.129338026046753,"memory_usage":"1.1 MB","peak_memory":"2 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:21:25","url":"\/as\/emp","load_time":0.02701282501220703,"memory_usage":"872.45 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:21:43","url":"\/as\/","load_time":1.1864287853240967,"memory_usage":"1.1 MB","peak_memory":"6 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:21:44","url":"\/as\/emp","load_time":0.033082008361816406,"memory_usage":"872.45 KB","peak_memory":"4 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:22:22","url":"\/as\/emp","load_time":0.0334169864654541,"memory_usage":"872.58 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:22:23","url":"\/as\/emp","load_time":0.018789052963256836,"memory_usage":"872.58 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:22:55","url":"\/as\/emp","load_time":0.042680978775024414,"memory_usage":"872.54 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:23:44","url":"\/as\/emp","load_time":0.09174394607543945,"memory_usage":"872.48 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:23:51","url":"\/as\/emp","load_time":0.022101879119873047,"memory_usage":"872.47 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:25:55","url":"\/as\/emp","load_time":0.10985207557678223,"memory_usage":"878.2 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:26:00","url":"\/as\/emp","load_time":0.023813962936401367,"memory_usage":"878.2 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:27:20","url":"\/as\/emp","load_time":0.053975820541381836,"memory_usage":"878.48 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:27:50","url":"\/as\/emp","load_time":0.04690289497375488,"memory_usage":"878.39 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:27:51","url":"\/as\/emp","load_time":0.022705078125,"memory_usage":"878.4 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:27:52","url":"\/as\/emp","load_time":0.020791053771972656,"memory_usage":"878.4 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:27:53","url":"\/as\/emp","load_time":0.018170833587646484,"memory_usage":"878.4 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:27:53","url":"\/as\/emp","load_time":0.018270015716552734,"memory_usage":"878.4 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:27:54","url":"\/as\/emp","load_time":0.021996021270751953,"memory_usage":"878.39 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:27:54","url":"\/as\/emp","load_time":0.0191650390625,"memory_usage":"878.4 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:29:21","url":"\/as\/emp","load_time":0.024724960327148438,"memory_usage":"878.41 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:29:40","url":"\/as\/emp","load_time":0.07040190696716309,"memory_usage":"878.4 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:29:53","url":"\/as\/emp","load_time":0.061422109603881836,"memory_usage":"878.38 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:30:07","url":"\/as\/emp","load_time":0.021554946899414062,"memory_usage":"878.41 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:32:56","url":"\/as\/emp","load_time":0.09296894073486328,"memory_usage":"878.44 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:32:56","url":"\/as\/emp","load_time":0.017985105514526367,"memory_usage":"878.36 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:32:57","url":"\/as\/emp","load_time":0.02125096321105957,"memory_usage":"878.36 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:32:58","url":"\/as\/emp","load_time":0.020440101623535156,"memory_usage":"878.36 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:32:58","url":"\/as\/emp","load_time":0.026421070098876953,"memory_usage":"878.36 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:32:58","url":"\/as\/emp","load_time":0.01869821548461914,"memory_usage":"878.35 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:32:59","url":"\/as\/emp","load_time":0.018342971801757812,"memory_usage":"878.36 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:35:37","url":"\/as\/emp","load_time":0.09275102615356445,"memory_usage":"878.36 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:36:28","url":"\/as\/emp","load_time":0.0672760009765625,"memory_usage":"878.36 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:36:30","url":"\/as\/emp","load_time":0.0206601619720459,"memory_usage":"878.36 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:36:51","url":"\/as\/emp","load_time":0.055670976638793945,"memory_usage":"878.36 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:36:53","url":"\/as\/emp","load_time":0.01778101921081543,"memory_usage":"878.36 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:38:38","url":"\/as\/emp","load_time":0.08585977554321289,"memory_usage":"878.27 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:38:57","url":"\/as\/emp","load_time":0.06603217124938965,"memory_usage":"878.31 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:39:41","url":"\/as\/emp","load_time":0.05762195587158203,"memory_usage":"878.59 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:40:53","url":"\/as\/emp","load_time":0.07938909530639648,"memory_usage":"878.58 KB","peak_memory":"8 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:41:38","url":"\/as\/emp","load_time":0.06364798545837402,"memory_usage":"878.48 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:04","url":"\/as\/emp","load_time":0.0671389102935791,"memory_usage":"878.48 KB","peak_memory":"4 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:14","url":"\/as\/emp","load_time":0.055384159088134766,"memory_usage":"878.48 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:31","url":"\/as\/emp","load_time":0.05188608169555664,"memory_usage":"878.48 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:33","url":"\/as\/emp\/users","load_time":0.1394040584564209,"memory_usage":"994.2 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:39","url":"\/as\/emp\/instructors","load_time":0.12335205078125,"memory_usage":"954.69 KB","peak_memory":"2 MB","included_files":35,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:41","url":"\/as\/emp\/lessons","load_time":0.1228339672088623,"memory_usage":"974.6 KB","peak_memory":"2 MB","included_files":35,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:46","url":"\/as\/emp","load_time":0.02907109260559082,"memory_usage":"878.48 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:48","url":"\/as\/emp\/users","load_time":0.014497995376586914,"memory_usage":"994.19 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:49","url":"\/as\/emp\/instructors","load_time":0.016835927963256836,"memory_usage":"954.61 KB","peak_memory":"2 MB","included_files":35,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:50","url":"\/as\/emp\/employees","load_time":0.2197568416595459,"memory_usage":"966.61 KB","peak_memory":"2 MB","included_files":35,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:51","url":"\/as\/emp\/enrollments","load_time":0.15710902214050293,"memory_usage":"982.61 KB","peak_memory":"2 MB","included_files":35,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:51","url":"\/as\/emp\/instructors","load_time":0.0213320255279541,"memory_usage":"954.61 KB","peak_memory":"2 MB","included_files":35,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:53","url":"\/as\/emp","load_time":0.01857590675354004,"memory_usage":"878.48 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:54","url":"\/as\/emp\/users","load_time":0.016974210739135742,"memory_usage":"994.2 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:54","url":"\/as\/emp","load_time":0.02349996566772461,"memory_usage":"878.48 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:55","url":"\/as\/emp\/users","load_time":0.017258882522583008,"memory_usage":"994.2 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:56","url":"\/as\/emp\/instructors","load_time":0.015500068664550781,"memory_usage":"954.6 KB","peak_memory":"2 MB","included_files":35,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:57","url":"\/as\/emp\/employees","load_time":0.015230178833007812,"memory_usage":"966.61 KB","peak_memory":"2 MB","included_files":35,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:57","url":"\/as\/emp\/enrollments","load_time":0.01828479766845703,"memory_usage":"982.61 KB","peak_memory":"2 MB","included_files":35,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:58","url":"\/as\/emp\/instructors","load_time":0.029879093170166016,"memory_usage":"954.61 KB","peak_memory":"2 MB","included_files":35,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:58","url":"\/as\/emp\/users","load_time":0.018136978149414062,"memory_usage":"994.2 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:43:59","url":"\/as\/emp","load_time":0.017135143280029297,"memory_usage":"878.48 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:45:15","url":"\/as\/emp\/users","load_time":0.024792194366455078,"memory_usage":"994.19 KB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:45:17","url":"\/as\/emp\/user\/add","load_time":0.2972569465637207,"memory_usage":"1.02 MB","peak_memory":"4 MB","included_files":37,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:48:49","url":"\/as\/emp\/user\/add","load_time":0.293773889541626,"memory_usage":"1.02 MB","peak_memory":"4 MB","included_files":37,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:49:38","url":"\/as\/emp\/user\/add","load_time":0.11464500427246094,"memory_usage":"1.02 MB","peak_memory":"4 MB","included_files":37,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:55:33","url":"\/as\/emp\/user\/add","load_time":0.35236310958862305,"memory_usage":"1.04 MB","peak_memory":"14 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:56:05","url":"\/as\/emp\/user\/add","load_time":0.35238003730773926,"memory_usage":"1.04 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:57:57","url":"\/as\/emp\/user\/add","load_time":0.42301297187805176,"memory_usage":"1.04 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 16:59:55","url":"\/as\/emp\/user\/add","load_time":0.4685380458831787,"memory_usage":"1.04 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-15 17:02:30","url":"\/as\/emp\/user\/add","load_time":0.32146501541137695,"memory_usage":"1.04 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 03:55:32","url":"\/as\/","load_time":1.1127119064331055,"memory_usage":"1.04 MB","peak_memory":"2 MB","included_files":36,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 03:55:35","url":"\/as\/login","load_time":0.13058686256408691,"memory_usage":"823.57 KB","peak_memory":"4 MB","included_files":31,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 03:56:15","url":"\/as\/","load_time":1.0258400440216064,"memory_usage":"1.1 MB","peak_memory":"2 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 03:56:18","url":"\/as\/emp","load_time":0.04947805404663086,"memory_usage":"891.06 KB","peak_memory":"2 MB","included_files":37,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 03:56:33","url":"\/as\/emp\/users","load_time":0.016852140426635742,"memory_usage":"1006.77 KB","peak_memory":"2 MB","included_files":37,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 03:56:37","url":"\/as\/emp\/user\/add","load_time":0.02787494659423828,"memory_usage":"1.04 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 03:56:46","url":"\/as\/","load_time":1.031877040863037,"memory_usage":"1.1 MB","peak_memory":"2 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 03:59:27","url":"\/as\/emp\/user\/add","load_time":0.017320871353149414,"memory_usage":"1.04 MB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 03:59:58","url":"\/as\/emp\/user\/add","load_time":0.043257951736450195,"memory_usage":"1.04 MB","peak_memory":"12 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 04:00:21","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.013573169708251953,"memory_usage":"1021.14 KB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 04:00:26","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.015665054321289062,"memory_usage":"1021.23 KB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 04:02:39","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.07393503189086914,"memory_usage":"1021.84 KB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 04:02:40","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.015684843063354492,"memory_usage":"1021.77 KB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
PERFORMANCE: {"timestamp":"2026-02-16 04:02:40","url":"\/as\/emp\/user\/c3R1Mjk1\/add-course","load_time":0.01745891571044922,"memory_usage":"1021.77 KB","peak_memory":"4 MB","included_files":38,"ip":"::1"}
